vax05_pos_metabo_feature	ZV1-01-d0	ZV1-04-d0	ZV1-05-d0	ZV1-06-d0	ZV1-08-d0	ZV1-09-d0	ZV1-10-d0	ZV1-11-d0	ZV1-12-d0	ZV1-13-d0	ZV1-14-d0	ZV1-15-d0	ZV1-16-d0	ZV1-17-d0	ZV1-18-d0	ZV1-19-d0	ZV1-20-d0	ZV1-21-d0	ZV1-22-d0	ZV1-25-d0	ZV1-26-d0	ZV1-27-d0	ZV1-29-d0	ZV1-31-d0	ZV1-32-d0	ZV1-33-d0	ZV1-34-d0	ZV1-35-d0	ZV1-36-d0	ZV1-37-d0	ZV1-38-d0	ZV1-39-d0	ZV1-42-d0	ZV1-43-d0	ZV1-44-d0	ZV2-01-d0	ZV2-02-d0	ZV2-03-d0	ZV2-04-d0	ZV2-05-d0	ZV2-06-d0	ZV2-07-d0	ZV2-08-d0	ZV2-09-d0	ZV2-10-d0	ZV2-11-d0	ZV2-12-d0	ZV2-14-d0	ZV2-15-d0	ZV2-16-d0	ZV2-17-d0	ZV2-19-d0	ZV2-20-d0	ZV2-21-d0	ZV2-22-d0	ZV2-23-d0	ZV2-24-d0	ZV2-25-d0	ZV2-26-d0	ZV2-27-d0	ZV2-28-d0	ZV2-30-d0	ZV2-31-d0	ZV2-32-d0	ZV2-33-d0	ZV2-34-d0	ZV2-35-d0	ZV2-36-d0	ZV2-38-d0	ZV2-39-d0
row1324_286.8812_327	23.674	0.0	24.078000000000003	0.0	23.136	24.872	24.631999999999998	22.886	22.8	24.088	25.000999999999998	24.739	25.094	25.08	25.363000000000003	25.495	24.959	25.219	25.686	24.368000000000002	24.788	25.694000000000003	24.706	25.476	25.849	24.901999999999997	25.396	24.976	25.066999999999997	25.309	25.298000000000002	25.055	25.875	25.750999999999998	24.233	24.471	23.346999999999998	24.984	24.121	25.548000000000002	25.49	25.701	25.22	25.56	25.854	25.459	25.541999999999998	25.936999999999998	25.951999999999998	25.94	25.925	25.283	25.783	25.473000000000003	25.975	25.28	25.984	25.651	25.588	25.793000000000003	25.423000000000002	25.153000000000002	25.191	25.386	25.118000000000002	25.2	25.468000000000004	26.168000000000003	25.669	25.476999999999997
row1325_286.9067_69	27.149	25.553	26.136999999999997	26.676	26.198	26.069000000000003	26.425	26.605	26.838	26.998	26.278000000000002	25.088	24.743000000000002	26.197	26.995	26.773000000000003	25.36	24.094	26.695	24.807	26.679000000000002	26.831999999999997	26.294	26.471999999999998	26.224	25.769000000000002	26.711	25.144000000000002	25.488000000000003	25.070999999999998	25.634	25.513	26.665	26.4	26.87	26.471999999999998	26.454	26.495	26.756999999999998	26.513	26.354	26.252	25.974	26.299	26.366999999999997	26.232	26.291	26.348000000000003	26.264	26.203000000000003	25.978	25.939	25.98	26.212	26.218000000000004	26.156	26.184	25.901	25.469	25.82	26.063000000000002	26.178	26.006	25.91	25.888	25.736	25.677	25.831	26.025	25.94
row1326_287.1251_80	22.721999999999998	19.208	22.862	21.642	22.119	22.675	22.348000000000003	22.37	21.756	23.55	23.054000000000002	22.125	22.464000000000002	21.563000000000002	22.897	20.973000000000003	23.094	22.826999999999998	22.455	22.928	22.505	23.305	23.274	22.811999999999998	22.783	22.69	23.636	23.307	22.958000000000002	22.691999999999997	22.715	23.005	22.848000000000003	21.649	22.180999999999997	23.146	22.598000000000003	22.963	22.96	22.761999999999997	22.947	22.8	22.348000000000003	22.538	22.432	23.19	22.459	22.375999999999998	22.469	22.303	22.301	22.235	22.660999999999998	22.753	22.787	23.471999999999998	22.419	22.462	22.081999999999997	22.029	22.8	23.03	22.822	22.489	22.084	21.703000000000003	22.564	22.427	22.488000000000003	22.323
row1327_287.127_563	25.096999999999998	23.342	26.195	24.774	25.985	24.795	26.083000000000002	25.004	25.098000000000003	26.458000000000002	25.801	25.928	25.238000000000003	26.002	26.39	25.703000000000003	26.368000000000002	26.854	26.055	25.484	26.378	26.26	26.864	25.901999999999997	26.119	25.666999999999998	26.594	26.362	26.18	25.337	25.996	26.24	26.109	24.596	23.18	25.555999999999997	26.101999999999997	26.021	25.463	26.494	26.076999999999998	26.491999999999997	23.955	26.244	26.177	26.752	25.531999999999996	25.340999999999998	26.096	25.663	23.362	25.784000000000002	23.346999999999998	26.496	25.725	26.21	25.65	25.939	25.544	25.691	26.496	25.429000000000002	26.044	25.849	25.75	26.195999999999998	25.991999999999997	26.22	25.844	26.111
row1328_287.221_311	26.388	26.151999999999997	23.83	26.340999999999998	24.505	24.87	25.994	24.771	25.467	25.364	23.674	25.239	25.713	25.087	24.908	24.971999999999998	25.6	25.428	25.753	25.554000000000002	25.326	25.171999999999997	24.543000000000003	25.316	25.79	25.715999999999998	25.107	25.861	25.088	25.705	25.839000000000002	25.463	25.534000000000002	24.82	24.783	24.72	25.304000000000002	25.259	24.438000000000002	24.035	25.264	25.281999999999996	25.533	25.627	25.096999999999998	25.28	25.156999999999996	25.243000000000002	24.927	25.309	21.336	25.248	25.104	25.04	24.969	25.076	25.064	22.291	25.116999999999997	24.526999999999997	25.108	23.854	24.52	25.031999999999996	24.666	24.854	23.988000000000003	25.064	24.824	23.973000000000003
row1329_287.6331_37	21.619	20.621	21.186	21.999000000000002	20.418	21.311999999999998	20.31	21.409000000000002	21.926	21.831	21.557	21.195999999999998	21.430999999999997	21.528000000000002	21.497	21.518	22.096	21.656	21.061999999999998	21.625	21.497	21.840999999999998	22.109	22.383000000000003	21.445999999999998	21.497	21.784000000000002	22.016	21.684	21.666999999999998	22.443	21.396	21.443	21.796	21.25	21.182	22.147	21.421999999999997	21.308000000000003	21.963	21.805999999999997	21.84	21.62	23.153000000000002	21.783	22.156	21.613000000000003	21.88	21.737	21.108	22.421	21.504	21.741	22.358	21.29	22.529	21.787	21.44	21.398000000000003	21.596999999999998	21.805999999999997	21.185	21.419	21.255	21.28	22.168000000000003	21.581	21.488000000000003	21.863000000000003	21.486
row1330_287.6329_573	28.654	27.964000000000002	28.714000000000002	27.72	28.401	28.136	28.311999999999998	27.191999999999997	27.908	28.775	28.031	28.219	27.642	28.278000000000002	28.534000000000002	27.951	28.83	28.899	28.139	27.933000000000003	28.468000000000004	28.353	28.976999999999997	28.31	28.11	27.871	28.517	28.671	28.18	27.739	28.092	28.035	27.965999999999998	26.752	27.498	27.633000000000003	28.403000000000002	28.123	28.068	28.59	28.241999999999997	28.471	25.52	28.45	28.024	28.609	27.837	27.601999999999997	28.28	27.541999999999998	28.474	27.613000000000003	28.299	28.756999999999998	27.725	28.369	27.8	27.694000000000003	27.303	27.573	28.315	27.171999999999997	27.56	27.774	27.465	28.051	27.933000000000003	27.844	27.715999999999998	27.999000000000002
row1331_287.9798_159	25.768	24.656	25.141	24.951999999999998	24.038	23.427	24.522	23.283	23.98	22.804000000000002	23.183000000000003	23.804000000000002	24.144000000000002	21.826999999999998	24.539	24.976999999999997	22.871	23.748	23.858	24.525	24.256999999999998	24.695	22.023000000000003	24.319000000000003	21.83	23.706999999999997	23.668000000000003	23.386	24.683000000000003	23.267	23.67	24.090999999999998	25.049	25.017	23.711	24.176	24.704	23.904	24.339000000000002	23.974	24.572	24.49	24.631	25.314	21.963	24.078000000000003	24.326999999999998	25.090999999999998	23.930999999999997	23.951	24.627	24.505	24.945	24.613000000000003	24.133000000000003	24.171999999999997	24.226	23.668000000000003	23.801	23.465	24.401999999999997	23.697	23.866	24.745	24.23	24.798000000000002	24.035	23.714000000000002	24.386	23.928
row1332_288.1347_573	26.897	26.195999999999998	26.927	25.919	26.643	26.369	26.589000000000002	25.546999999999997	26.131	27.023000000000003	26.256999999999998	26.443	25.853	26.554000000000002	26.755	26.183000000000003	27.053	27.206	26.378	26.264	26.795	26.500999999999998	27.237	26.54	26.375999999999998	26.095	26.787	26.926	26.364	26.066	26.357	26.253	26.215999999999998	24.96	25.712	25.834	26.67	26.374000000000002	26.304000000000002	26.811999999999998	26.53	26.724	26.079	26.666999999999998	26.246	26.811999999999998	26.052	25.826999999999998	26.531	25.789	26.699	25.826	26.517	27.004	25.951	26.596999999999998	25.996	25.918000000000003	25.522	25.838	26.54	25.369	25.787	25.99	25.708000000000002	26.241	26.182	26.057	25.938000000000002	26.2
row1333_288.2164_74	22.903000000000002	24.263	24.741999999999997	24.266	25.641	24.24	24.555999999999997	25.391	23.725	24.67	24.824	22.073	22.99	25.479	25.761	25.006999999999998	24.77	24.971	24.767	27.006999999999998	25.125999999999998	23.588	23.904	23.625999999999998	27.745	24.534000000000002	25.096999999999998	22.755	23.359	25.019000000000002	24.283	26.178	22.709	23.916	25.307	24.246	24.659000000000002	25.043000000000003	23.877	24.603	24.234	23.726	25.725	24.615	21.769000000000002	23.256	25.686	24.03	25.537	25.956999999999997	25.247	20.941999999999997	0.0	24.430999999999997	24.118000000000002	23.499000000000002	28.206	23.523000000000003	23.875	25.968000000000004	22.726999999999997	25.750999999999998	25.965	23.665	23.139	24.079	24.838	25.107	25.183000000000003	21.255
row1334_288.6288_575	26.42	20.475	26.796	25.673000000000002	26.555	26.208000000000002	26.475	24.959	26.081999999999997	26.706999999999997	26.11	26.230999999999998	25.699	26.259	26.598000000000003	25.916	26.774	26.936999999999998	26.266	25.893	26.621	26.362	26.956999999999997	26.293000000000003	26.252	25.941	26.715	26.565	26.279	25.71	26.16	26.294	26.12	24.801	25.544	25.808000000000003	23.954	26.26	26.073	26.78	26.311999999999998	26.604	25.918000000000003	26.445999999999998	26.248	26.748	25.854	23.162	26.468000000000004	25.674	26.480999999999998	22.413	26.496	26.799	25.941	26.39	25.965999999999998	25.919	25.66	25.755	26.546	25.46	25.987	25.906999999999996	25.735	26.103	0.0	26.151	25.886	26.269000000000002
row1335_288.6334_18	21.414	18.385	21.429000000000002	20.374000000000002	19.761	17.952	21.301	21.274	20.858	21.549	21.552	21.739	21.862	21.08	21.29	21.421	21.684	21.21	21.129	21.379	20.918000000000003	21.694000000000003	21.573	20.032	21.098000000000003	21.604	21.338	21.469	21.279	21.748	21.927	21.309	19.085	21.445999999999998	21.159000000000002	20.919	22.224	21.201	21.183000000000003	21.545	21.362	21.259	21.403000000000002	21.849	18.903	21.236	21.125	21.596999999999998	21.023000000000003	20.994	21.862	21.322	21.451	21.858	21.02	21.997	21.539	21.184	19.625999999999998	19.935	21.261999999999997	21.394000000000002	20.949	21.299	21.2	21.798000000000002	21.427	21.201999999999998	21.539	21.264
row1336_288.6333_574	26.518	25.951999999999998	26.875999999999998	25.778000000000002	26.627	26.285	26.56	25.266	25.875	26.796	26.180999999999997	26.275	25.774	26.348000000000003	26.666999999999998	26.025	26.791	27.005	26.349	25.973000000000003	26.639	26.448	27.031999999999996	26.293000000000003	26.329	26.01	26.775	26.664	26.355999999999998	25.775	26.241	26.371	26.206	24.895	25.642	25.875999999999998	26.531	26.304000000000002	26.125	26.842	26.404	26.691	25.968000000000004	26.528000000000002	26.316	26.819000000000003	25.916	25.72	26.552	25.767	26.552	25.892	26.544	26.877	25.994	26.458000000000002	26.044	25.965999999999998	25.7	25.815	26.653000000000002	25.479	26.029	25.958000000000002	25.739	26.151	26.093000000000004	26.203000000000003	25.884	26.325
row1337_289.1612_70	27.818	26.506	26.679000000000002	26.384	26.985	27.228	27.144000000000002	26.366	26.660999999999998	27.787	26.76	26.406999999999996	26.654	26.923000000000002	27.471999999999998	26.912	26.886	26.903000000000002	27.500999999999998	27.526999999999997	27.364	27.76	27.604	27.421999999999997	27.123	26.506	27.888	26.776999999999997	26.748	26.881	26.962	27.103	27.416999999999998	26.129	26.914	27.206999999999997	27.022	27.035999999999998	26.82	26.81	27.17	27.063000000000002	27.408	27.215	27.611	27.085	27.141	27.525	27.535	27.459	27.395	27.096	27.548000000000002	27.358	27.025	27.041999999999998	27.2	27.364	26.605999999999998	27.579	27.705	27.403000000000002	27.096999999999998	27.456	27.388	26.668000000000003	27.471999999999998	27.182	27.503	27.851
row1338_289.1617_590	20.511	21.878	21.191	22.464000000000002	22.08	22.221999999999998	21.941	22.553	22.444000000000003	21.448	21.412	21.662	21.728	22.06	22.096	22.151	22.502	21.314	21.293000000000003	22.493000000000002	21.576999999999998	21.631	21.07	20.693	22.038	21.276	20.772	21.631	21.285999999999998	20.54	20.863000000000003	20.761	20.537	20.736	20.484	21.319000000000003	20.352	21.309	21.39	21.579	19.641	20.038	21.147	20.518	21.639	19.892	21.221999999999998	20.067	19.83	20.733	20.309	21.113000000000003	20.674	20.16	20.375999999999998	20.759	21.404	20.713	21.39	19.756	21.1	21.053	21.136999999999997	21.046999999999997	21.092	20.473	21.471999999999998	20.75	21.159000000000002	20.703000000000003
row1339_289.6307_574	24.776	24.136	25.195999999999998	23.843000000000004	24.748	24.491999999999997	24.79	23.305999999999997	24.142	25.156999999999996	24.430999999999997	24.631999999999998	23.94	24.638	24.963	24.305	25.184	25.363000000000003	24.663	24.121	24.85	24.822	25.337	24.634	24.645	24.245	25.108	25.0	24.691	24.028000000000002	24.521	24.7	24.557	23.093000000000004	23.83	24.125999999999998	24.855	24.601	24.47	25.177	24.674	25.025	24.248	24.855999999999998	24.683000000000003	25.22	24.21	23.993000000000002	24.89	24.076999999999998	24.88	24.195	24.858	25.163	24.339000000000002	24.73	24.415	24.256999999999998	23.974	24.116	24.913	23.673000000000002	24.36	24.244	23.985	24.447	24.316	24.518	24.151	24.645
row1340_290.0739_45	25.781	25.734	24.835	24.052	24.33	23.524	24.255	24.436999999999998	23.619	23.259	23.799	23.345	23.278000000000002	23.305999999999997	23.224	23.054000000000002	23.131	23.028000000000002	23.314	23.23	23.14	23.429000000000002	23.079	22.945999999999998	23.273000000000003	23.033	22.94	23.004	22.889	23.467	22.921	22.604	23.018	23.128	22.394000000000002	22.822	23.05	23.092	23.112	23.011999999999997	22.662	22.569000000000003	22.706999999999997	22.264	22.445	23.197	22.455	22.660999999999998	23.741999999999997	23.1	23.735	22.504	23.316999999999997	22.811999999999998	22.845	22.811	22.975	22.287	22.734	22.538	22.776	22.651999999999997	22.603	22.153000000000002	22.209	22.410999999999998	22.195	22.249000000000002	22.879	23.156
row1341_290.0748_485	26.569000000000003	26.178	25.265	25.288	24.965999999999998	24.613000000000003	25.459	25.539	24.504	24.805999999999997	24.464000000000002	24.148000000000003	24.409000000000002	24.249000000000002	24.664	24.294	24.545	24.548000000000002	26.79	24.753	25.955	26.051	25.738000000000003	25.779	25.397	26.052	25.935	26.004	25.891	25.166999999999998	25.889	25.973000000000003	26.337	26.214000000000002	25.44	25.794	25.316999999999997	25.986	26.379	25.95	25.293000000000003	25.599	25.304000000000002	25.197	25.505	25.293000000000003	25.493000000000002	25.49	25.296	25.406	24.475	25.237	25.372	25.465999999999998	25.443	25.384	25.526999999999997	24.982	25.595	24.561	25.381	25.436999999999998	25.478	24.747	24.76	24.961	24.869	24.831999999999997	25.373	25.781999999999996
row1342_290.1647_72	24.148000000000003	23.215999999999998	21.465999999999998	23.7	21.985	22.739	22.627	21.32	22.453000000000003	20.133	22.636999999999997	20.936999999999998	21.013	22.552	23.921	23.633000000000003	22.455	22.395	24.449	23.909000000000002	23.8	24.445	24.462	24.304000000000002	23.283	22.818	24.459	22.825	22.166999999999998	22.45	23.458000000000002	23.766	24.396	21.789	23.544	23.554000000000002	23.874000000000002	23.289	23.383000000000003	23.114	23.839000000000002	23.677	24.195	24.234	24.221999999999998	24.276	24.035	24.275	24.209	24.31	24.06	23.508000000000003	24.495	23.923000000000002	23.773000000000003	23.735	23.988000000000003	23.915	23.122	24.213	24.579	24.092	23.666999999999998	24.185	24.084	22.978	23.719	23.434	23.921999999999997	24.436999999999998
row1343_290.6356_537	22.229	21.628	24.978	24.590999999999998	24.502	25.186999999999998	22.826999999999998	23.34	22.746	23.58	24.901	22.488000000000003	24.135	24.255	26.534000000000002	25.075	23.424	24.101999999999997	25.926	23.325	24.449	24.919	23.945	22.925	21.754	22.246	23.784000000000002	22.714000000000002	24.055999999999997	22.824	22.017	23.186	22.756	21.017	23.316	23.715999999999998	23.340999999999998	23.671	23.154	23.354	23.214000000000002	22.598000000000003	0.0	22.191	22.699	23.482	23.487	21.985	23.323	22.267	24.724	23.991999999999997	25.316	25.038	24.894000000000002	24.808000000000003	18.976	22.39	25.243000000000002	0.0	23.759	22.656	21.706	25.660999999999998	23.191999999999997	22.803	22.665	23.346999999999998	23.346999999999998	23.695999999999998
row1344_291.1937_574	24.846999999999998	25.688000000000002	24.724	23.74	24.254	24.061999999999998	24.166999999999998	24.145	23.968000000000004	23.373	23.726999999999997	23.868000000000002	24.272	23.573	23.37	23.878	24.081999999999997	23.191999999999997	21.246	23.739	21.218000000000004	20.842	20.477999999999998	19.662	21.17	21.866999999999997	23.241	20.548000000000002	20.56	21.546	18.52	20.614	19.835	22.041999999999998	20.424	20.791999999999998	21.721	18.26	19.516	20.515	20.531	19.149	20.899	21.043000000000003	20.392	20.486	21.25	20.32	19.230999999999998	20.708000000000002	20.74	20.081	20.988000000000003	21.299	20.754	20.537	21.397	23.033	21.838	21.142	20.312	20.905	20.096	21.925	21.087	21.32	20.268	21.09	20.311	21.006
row1345_291.6468_44	20.023	21.653000000000002	21.459	21.485	21.436999999999998	17.394000000000002	20.621	21.073	22.135	20.903000000000002	19.482	17.875999999999998	18.897000000000002	20.544	20.915	20.967	21.156999999999996	21.230999999999998	18.002	22.006999999999998	20.563000000000002	17.27	18.676	20.317999999999998	20.202	20.525	21.449	20.139	20.236	19.801	21.427	21.47	18.980999999999998	18.503	21.05	18.961	21.069000000000003	17.320999999999998	19.849	17.287	18.734	20.851999999999997	18.762999999999998	21.189	20.121	21.138	20.317999999999998	19.317999999999998	20.795	20.459	19.065	21.070999999999998	21.159000000000002	21.114	20.519000000000002	21.13	16.802	19.428	19.961	19.861	19.566	19.975	20.019000000000002	20.763	20.127	21.053	20.145	20.578000000000003	20.854	20.619
row1346_291.6467_564	25.331	26.285999999999998	26.171	25.93	26.969	26.465	26.892	26.551	26.434	27.449	27.7	26.621	27.009	27.049	27.253	27.38	27.295	27.044	25.92	27.175	26.861	26.325	26.307	26.074	26.479	25.392	26.401	26.498	26.531999999999996	26.035999999999998	25.23	26.088	25.58	24.601	26.033	26.456	25.41	26.195	26.291	25.046	25.712	25.191	24.904	25.039	25.250999999999998	25.104	25.04	25.123	24.7	24.752	25.320999999999998	24.068	25.35	25.918000000000003	25.589000000000002	25.465999999999998	24.943	24.573	25.248	24.511	25.364	25.295	24.514	24.355	24.511	24.482	24.734	24.949	24.443	24.509
row1347_292.072_24	24.715	24.377	23.415	23.093000000000004	22.745	18.759	23.066	23.024	21.726	22.085	22.479	22.349	22.025	21.601999999999997	20.45	19.872	21.307	20.413	21.656999999999996	21.784000000000002	21.86	21.689	21.235	21.96	21.46	21.416	20.601999999999997	21.045	21.348000000000003	22.044	21.008000000000003	22.921	21.703000000000003	21.95	21.408	21.653000000000002	23.041	21.006999999999998	21.392	21.072	21.901999999999997	20.317	21.211	21.901999999999997	20.438	18.796	18.129	21.829	19.125999999999998	21.169	20.435	20.87	21.500999999999998	20.663	21.311999999999998	20.479	20.201	20.141	20.763	17.989	20.531	20.87	22.956999999999997	19.72	21.133000000000003	21.311	21.186999999999998	21.408	21.13	21.276999999999997
row1348_292.1485_564	22.903000000000002	24.299	24.142	24.98	25.063000000000002	24.604	24.925	24.693	24.533	25.655	25.836	24.738000000000003	24.963	25.223000000000003	25.305999999999997	25.471	25.296	24.954	24.002	25.098000000000003	24.951	24.397	24.328000000000003	24.013	24.585	23.375999999999998	24.528000000000002	24.641	24.654	23.862	23.142	24.144000000000002	23.592	22.375	24.127	24.643	23.289	24.304000000000002	24.377	21.994	23.717	21.761999999999997	23.000999999999998	22.798000000000002	23.160999999999998	22.851999999999997	22.85	23.15	22.237	22.609	23.230999999999998	21.364	23.059	23.943	23.653000000000002	23.448	22.689	22.336	23.279	22.35	23.243000000000002	23.36	22.211	21.838	22.22	22.128	22.252	22.679000000000002	21.89	22.116
row1349_292.1632_44	25.025	26.291	25.522	26.31	25.441	26.608	25.965	25.575	27.144000000000002	26.747	26.328000000000003	27.346999999999998	26.508000000000003	26.639	26.484	26.918000000000003	27.248	26.539	25.686999999999998	26.378	25.588	25.892	25.676	26.656999999999996	25.843000000000004	25.668000000000003	25.656999999999996	25.84	25.741	26.086	26.465	25.607	26.019000000000002	26.34	25.447	25.479	25.314	25.464000000000002	25.318	24.694000000000003	24.963	24.888	25.041999999999998	25.938000000000002	25.054000000000002	24.908	24.748	25.581	24.799	24.741999999999997	25.34	24.8	24.739	25.134	24.851	25.174	25.237	24.799	24.669	24.641	24.739	24.849	24.842	24.788	24.627	25.142	24.749000000000002	24.563000000000002	24.826999999999998	24.25
row1350_292.6648_44	23.449	24.809	24.011999999999997	24.785	23.925	25.085	24.463	24.083000000000002	25.668000000000003	25.289	24.838	25.885	24.996	25.156999999999996	25.015	25.45	25.776	25.049	24.201999999999998	24.888	24.083000000000002	24.39	24.180999999999997	25.197	24.349	24.168000000000003	24.131	24.342	24.186	24.613000000000003	25.002	24.108	24.514	24.846	23.948	24.005	23.795	23.980999999999998	23.825	23.14	23.41	23.314	23.53	24.401	23.526	23.381999999999998	23.177	24.049	23.261	23.185	23.772	23.241999999999997	23.241	23.601999999999997	23.248	23.599	23.72	23.254	23.116	23.08	23.212	23.309	23.343000000000004	23.204	23.112	23.609	23.186	23.021	23.246	22.723000000000003
row1351_293.0753_74	26.42	23.971999999999998	25.113000000000003	25.065	24.924	25.361	25.445	24.000999999999998	24.863000000000003	26.674	25.046	23.305999999999997	23.343000000000004	25.320999999999998	26.358	26.05	24.589000000000002	24.941	25.941999999999997	25.805999999999997	25.684	26.324	26.273000000000003	25.893	25.596999999999998	24.455	26.339000000000002	24.381	24.433000000000003	23.783	25.02	24.858	26.326999999999998	25.255	25.203000000000003	26.565	25.863000000000003	25.971999999999998	25.795	25.754	26.105	25.625999999999998	25.881999999999998	25.865	25.945999999999998	25.599	25.74	26.146	25.815	25.941999999999997	25.965	25.828000000000003	26.05	26.256999999999998	25.76	26.059	25.908	25.857	25.127	26.116	26.419	26.373	26.008000000000003	25.689	25.613000000000003	25.256	25.6	25.59	25.739	25.759
row1352_293.1358_67	24.858	23.663	24.269000000000002	24.195	24.246	25.523000000000003	24.965	24.455	24.397	25.522	25.178	25.234	25.151999999999997	25.453000000000003	24.983	25.123	25.744	25.638	24.474	25.488000000000003	25.41	25.349	25.853	24.785999999999998	26.16	26.011	25.557	25.436999999999998	25.085	25.933000000000003	25.131	26.178	25.043000000000003	24.506	24.096	24.461	24.885	25.21	24.095	25.517	23.708000000000002	25.741	24.944000000000003	24.921999999999997	24.996	25.609	25.548000000000002	24.993000000000002	24.427	25.013	25.859	23.201	25.558000000000003	24.633000000000003	24.42	24.55	24.955	24.533	24.484	25.505	25.386	24.375	25.316999999999997	24.365	24.531	22.741999999999997	25.048000000000002	24.570999999999998	25.506	25.359
row1353_293.1362_494	26.155	26.29	26.335	26.009	26.141	26.139	25.919	26.433000000000003	26.349	25.785	26.224	26.311	26.084	25.857	26.186	25.857	26.186	25.971	22.005	25.863000000000003	21.263	21.881	21.694000000000003	21.71	21.365	21.551	21.305999999999997	21.945999999999998	21.594	20.831	20.914	22.186999999999998	22.324	20.148	21.534000000000002	22.246	21.941999999999997	21.81	21.323	22.099	22.11	21.608	22.746	21.929000000000002	22.69	21.736	21.191999999999997	22.615	22.211	22.258000000000003	22.495	20.352999999999998	21.849	22.331999999999997	22.42	21.885	22.213	21.763	22.375999999999998	21.544	22.552	21.302	22.605999999999998	22.616	21.793000000000003	21.399	22.061	21.425	22.38	21.714000000000002
row1354_293.1715_24	21.355	22.634	22.425	22.715999999999998	22.886	23.546999999999997	22.463	22.346999999999998	23.432	23.38	23.345	23.93	23.33	23.651999999999997	23.439	23.749000000000002	23.798000000000002	23.546999999999997	23.459	23.309	23.305	24.455	24.557	23.28	23.478	26.363000000000003	23.406	23.368000000000002	23.241	24.162	23.916999999999998	23.39	23.425	24.357	23.436	0.0	23.305	23.291	23.935	23.498	23.373	23.439	23.401	22.586	23.166999999999998	24.47	23.313000000000002	23.575	23.438000000000002	23.463	23.090999999999998	23.366999999999997	23.553	23.204	23.229	23.088	23.213	23.435	23.054000000000002	23.366999999999997	24.18	23.05	22.987	22.862	22.846	22.590999999999998	23.069000000000003	22.899	23.228	23.083000000000002
row1355_293.8547_292	0.0	23.533	23.521	23.791	24.118000000000002	25.658	23.648000000000003	24.895	24.766	26.008000000000003	25.576	25.566	25.656999999999996	26.07	25.253	26.235	25.7	25.941	26.381999999999998	25.331999999999997	25.756	26.331999999999997	24.618000000000002	25.824	25.951	25.89	26.54	25.525	25.383000000000003	25.814	25.938000000000002	25.834	26.601999999999997	26.344	24.831999999999997	25.956999999999997	26.283	25.89	25.098000000000003	26.239	26.224	26.309	26.025	26.238000000000003	26.478	26.471999999999998	26.21	26.59	26.538	26.57	26.489	25.555	26.432	26.136	26.244	25.475	26.191999999999997	26.281	25.886999999999997	26.374000000000002	26.088	26.839000000000002	26.799	26.28	26.4	26.049	26.613000000000003	26.219	26.704	25.680999999999997
row1356_294.939_62	29.223000000000003	28.636	29.183000000000003	29.211	28.991	29.021	29.154	29.072	29.603	29.34	29.081999999999997	28.599	28.622	28.879	29.415	29.271	28.57	28.107	28.96	29.197	29.168000000000003	29.215	28.813000000000002	28.954	28.868000000000002	28.61	29.01	28.435	28.498	28.374000000000002	28.593000000000004	28.38	29.024	29.113000000000003	29.232	28.769000000000002	28.755	28.733	29.397	28.765	28.616	28.666	28.372	28.554000000000002	28.451	28.493000000000002	28.480999999999998	28.568	28.508000000000003	28.4	28.311999999999998	28.203000000000003	28.322	28.397	28.441	28.324	28.348000000000003	28.090999999999998	27.518	28.201	28.291	28.138	28.191999999999997	28.055	28.024	27.878	27.965	27.955	28.138	28.044
row1357_294.9566_107	28.309	27.572	28.031	28.33	27.154	27.719	27.795	28.949	27.973000000000003	26.706999999999997	27.208000000000002	27.171999999999997	27.374000000000002	27.124000000000002	28.166	28.188000000000002	23.375	24.054000000000002	28.076	28.693	28.45	28.13	26.785999999999998	28.026999999999997	27.16	27.739	26.945	27.144000000000002	25.906999999999996	25.869	26.4	26.528000000000002	27.476999999999997	28.301	29.136	27.79	27.726999999999997	28.489	28.604	27.837	27.506999999999998	27.664	27.209	27.493000000000002	27.48	27.546999999999997	27.578000000000003	27.738000000000003	27.842	27.351999999999997	27.209	27.259	27.093000000000004	26.921	27.965	27.53	27.656999999999996	27.336	27.756999999999998	27.563000000000002	27.217	26.755	27.092	27.145	27.346	27.428	26.631	27.615	27.26	27.471999999999998
row1358_295.1386_553	23.011999999999997	22.703000000000003	23.447	23.276999999999997	22.958000000000002	22.105	22.046	22.861	22.932	23.288	23.011	22.323	22.872	21.75	23.769000000000002	23.359	22.863000000000003	22.309	22.785	22.14	24.096	23.555	23.904	23.339000000000002	22.799	22.728	22.798000000000002	22.851999999999997	22.441	21.982	21.77	22.961	21.634	22.438000000000002	20.616999999999997	22.544	25.244	23.038	23.274	22.419	23.517	21.414	22.979	23.256	23.028000000000002	22.046	24.351999999999997	22.281	22.141	22.548000000000002	22.833000000000002	23.160999999999998	23.311	23.365	22.252	23.156999999999996	22.932	21.474	22.601999999999997	22.12	23.035999999999998	23.178	21.545	23.294	23.049	23.976	22.564	21.456	24.127	22.726999999999997
